date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:14:12	41125/41125	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:10%20GMT	https://icodrops.com/medibloc/	C:/My%20Web%20Sites/bounty/medibloc/index.html	(from https://icodrops.com/ico-stats/)
22:14:12	37779/37779	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:10%20GMT	https://icodrops.com/uptoken/	C:/My%20Web%20Sites/bounty/uptoken/index.html	(from https://icodrops.com/ico-stats/)
22:14:12	41933/41933	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:10%20GMT	https://icodrops.com/naga/	C:/My%20Web%20Sites/bounty/naga/index.html	(from https://icodrops.com/ico-stats/)
22:14:12	41309/41309	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:12%20GMT	https://icodrops.com/aigang/	C:/My%20Web%20Sites/bounty/aigang/index.html	(from https://icodrops.com/ico-stats/)
22:14:12	43024/43024	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:12%20GMT	https://icodrops.com/deepbrain-chain/	C:/My%20Web%20Sites/bounty/deepbrain-chain/index.html	(from https://icodrops.com/ico-stats/)
22:14:12	1702/1702	---M--	200	added ('OK')	image/jpeg	etag:%225be16124-6a6%22	https://icodrops.com/wp-content/uploads/2018/11/Metabase-Logo-150x150.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/11/Metabase-Logo-150x150.jpg	(from https://icodrops.com/pledgecamp/)
22:14:12	42434/42434	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:12%20GMT	https://icodrops.com/gifto/	C:/My%20Web%20Sites/bounty/gifto/index.html	(from https://icodrops.com/ico-stats/)
22:14:12	2116/2116	---M--	200	added ('OK')	image/jpeg	etag:%225c30af3c-844%22	https://icodrops.com/wp-content/uploads/2019/01/BQT-Logo-150x150.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2019/01/BQT-Logo-150x150.jpg	(from https://icodrops.com/pledgecamp/)
22:14:12	42627/42627	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:12%20GMT	https://icodrops.com/guts-tickets/	C:/My%20Web%20Sites/bounty/guts-tickets/index.html	(from https://icodrops.com/ico-stats/)
22:14:13	176/176	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c32c80d-b0%22	https://icodrops.com/wp-content/cache/autoptimize/js/autoptimize_single_d9852e65c3793a7a95067aa779828c37.js	C:/My%20Web%20Sites/bounty/wp-content/cache/autoptimize/js/autoptimize_single_d9852e65c3793a7a95067aa779828c37.js	(from https://icodrops.com/pledgecamp/)
22:14:13	6874/6874	---M--	200	added ('OK')	image/jpeg	etag:%225ab3f91d-1ada%22	https://icodrops.com/wp-content/uploads/2017/12/Q4Z0ZyKL_400x400.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Q4Z0ZyKL_400x400.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:13	38501/38501	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:13%20GMT	https://icodrops.com/spectre/	C:/My%20Web%20Sites/bounty/spectre/index.html	(from https://icodrops.com/ico-stats/)
22:14:13	43637/43637	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:13%20GMT	https://icodrops.com/sportyfi/	C:/My%20Web%20Sites/bounty/sportyfi/index.html	(from https://icodrops.com/ico-stats/)
22:14:13	37737/37737	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:13%20GMT	https://icodrops.com/aelf/	C:/My%20Web%20Sites/bounty/aelf/index.html	(from https://icodrops.com/ico-stats/)
22:14:13	326/326	---M--	200	added ('OK')	image/png	etag:%225ab3f90d-146%22	https://icodrops.com/wp-content/uploads/2017/09/mini-WaterDrop.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/09/mini-WaterDrop.png	(from https://icodrops.com/oceanprotocol/)
22:14:13	32996/32996	---M--	200	added ('OK')	image/png	etag:%225c7f8440-80e4%22	https://icodrops.com/wp-content/uploads/2017/12/The-Ocean-Protocol-Info.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/The-Ocean-Protocol-Info.png	(from https://icodrops.com/oceanprotocol/)
22:14:13	43884/43884	---M--	200	added ('OK')	image/png	etag:%225c7f817e-ab6c%22	https://icodrops.com/wp-content/uploads/2017/12/The-Ocean-Protocol-Info-300x192.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/The-Ocean-Protocol-Info-300x192.png	(from https://icodrops.com/oceanprotocol/)
22:14:14	23575/23575	---M--	200	added ('OK')	image/png	etag:%225c7f843a-5c17%22	https://icodrops.com/wp-content/uploads/2017/12/The-Ocean-Protocol-Mission.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/The-Ocean-Protocol-Mission.png	(from https://icodrops.com/oceanprotocol/)
22:14:14	27453/27453	---M--	200	added ('OK')	image/png	etag:%225c7f817f-6b3d%22	https://icodrops.com/wp-content/uploads/2017/12/The-Ocean-Protocol-Mission-300x152.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/The-Ocean-Protocol-Mission-300x152.png	(from https://icodrops.com/oceanprotocol/)
22:14:14	40315/40315	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:14%20GMT	https://icodrops.com/universa/	C:/My%20Web%20Sites/bounty/universa/index.html	(from https://icodrops.com/ico-stats/)
22:14:14	22315/22315	---M--	200	added ('OK')	image/png	etag:%225c7f842e-572b%22	https://icodrops.com/wp-content/uploads/2017/12/The-Ocean-Protocol-Roadmap.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/The-Ocean-Protocol-Roadmap.png	(from https://icodrops.com/oceanprotocol/)
22:14:14	12663/12663	---M--	200	added ('OK')	image/png	etag:%225c7f8182-3177%22	https://icodrops.com/wp-content/uploads/2017/12/The-Ocean-Protocol-Roadmap-300x118.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/The-Ocean-Protocol-Roadmap-300x118.png	(from https://icodrops.com/oceanprotocol/)
22:14:15	13114/13114	---M--	200	added ('OK')	image/jpeg	etag:%225ab3f91a-333a%22	https://icodrops.com/wp-content/uploads/2017/12/Ocean-Protocol-Token-allocation.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Ocean-Protocol-Token-allocation.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:15	10147/10147	---M--	200	added ('OK')	image/jpeg	etag:%225ab3f91d-27a3%22	https://icodrops.com/wp-content/uploads/2017/12/Ocean-Protocol-Token-allocation-300x272.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Ocean-Protocol-Token-allocation-300x272.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:15	41580/41580	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:15%20GMT	https://icodrops.com/storm/	C:/My%20Web%20Sites/bounty/storm/index.html	(from https://icodrops.com/ico-stats/)
22:14:15	10710/10710	---M--	200	added ('OK')	image/jpeg	etag:%225ab3f91a-29d6%22	https://icodrops.com/wp-content/uploads/2017/12/Ocean-Protocol-Use-of-funds.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Ocean-Protocol-Use-of-funds.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:15	5876/5876	---M--	200	added ('OK')	image/jpeg	etag:%225ab3f91b-16f4%22	https://icodrops.com/wp-content/uploads/2017/12/Ocean-Protocol-Use-of-funds-300x147.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Ocean-Protocol-Use-of-funds-300x147.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:15	19476/19476	---M--	200	added ('OK')	image/jpeg	etag:%225ab3f91b-4c14%22	https://icodrops.com/wp-content/uploads/2017/12/Ocean-Protocol-Token-vesting-schedule.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Ocean-Protocol-Token-vesting-schedule.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:16	8846/8846	---M--	200	added ('OK')	image/jpeg	etag:%225ab3f91c-228e%22	https://icodrops.com/wp-content/uploads/2017/12/Ocean-Protocol-Token-vesting-schedule-300x177.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Ocean-Protocol-Token-vesting-schedule-300x177.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:16	39005/39005	---M--	200	added ('OK')	image/jpeg	etag:%225ab3f91a-985d%22	https://icodrops.com/wp-content/uploads/2017/12/Ocean-Protocol-Team.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Ocean-Protocol-Team.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:16	41611/41611	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:16%20GMT	https://icodrops.com/aphelion/	C:/My%20Web%20Sites/bounty/aphelion/index.html	(from https://icodrops.com/ico-stats/)
22:14:16	16535/16535	---M--	200	added ('OK')	image/jpeg	etag:%225ab3f91a-4097%22	https://icodrops.com/wp-content/uploads/2017/12/Ocean-Protocol-Team-300x239.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Ocean-Protocol-Team-300x239.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:16	165576/165576	---M--	200	added ('OK')	image/png	etag:%225c7f81e1-286c8%22	https://icodrops.com/wp-content/uploads/2017/12/Ocean-Protocol-Advisors.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Ocean-Protocol-Advisors.png	(from https://icodrops.com/oceanprotocol/)
22:14:16	48844/48844	---M--	200	added ('OK')	image/png	etag:%225c7f81d0-becc%22	https://icodrops.com/wp-content/uploads/2017/12/Ocean-Protocol-Advisors-300x191.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/Ocean-Protocol-Advisors-300x191.png	(from https://icodrops.com/oceanprotocol/)
22:14:17	22869/22869	---M--	200	added ('OK')	image/png	etag:%225c7f8434-5955%22	https://icodrops.com/wp-content/uploads/2017/12/The-Ocean-Protocol-Partners.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/The-Ocean-Protocol-Partners.png	(from https://icodrops.com/oceanprotocol/)
22:14:17	40891/40891	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:17%20GMT	https://icodrops.com/leverj/	C:/My%20Web%20Sites/bounty/leverj/index.html	(from https://icodrops.com/ico-stats/)
22:14:17	19391/19391	---M--	200	added ('OK')	image/png	etag:%225c7f8181-4bbf%22	https://icodrops.com/wp-content/uploads/2017/12/The-Ocean-Protocol-Partners-300x183.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2017/12/The-Ocean-Protocol-Partners-300x183.png	(from https://icodrops.com/oceanprotocol/)
22:14:17	2969/2969	---M--	200	added ('OK')	image/jpeg	etag:%225c41b111-b99%22	https://icodrops.com/wp-content/uploads/2019/01/Precium-150x150.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2019/01/Precium-150x150.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:18	2662/2662	---M--	200	added ('OK')	image/jpeg	etag:%225beffce3-a66%22	https://icodrops.com/wp-content/uploads/2018/11/Gods-Logo-150x150.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/11/Gods-Logo-150x150.jpg	(from https://icodrops.com/oceanprotocol/)
22:14:18	8081/8081	---M--	200	added ('OK')	image/jpeg	etag:%225b85a561-1f91%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Logo.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Logo.jpg	(from https://icodrops.com/universal-protocol/)
22:14:18	42420/42420	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:18%20GMT	https://icodrops.com/verify/	C:/My%20Web%20Sites/bounty/verify/index.html	(from https://icodrops.com/ico-stats/)
22:14:18	44068/44068	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:18%20GMT	https://icodrops.com/cashaa/	C:/My%20Web%20Sites/bounty/cashaa/index.html	(from https://icodrops.com/ico-stats/)
22:14:18	25283/25283	---M--	200	added ('OK')	image/jpeg	etag:%225b85a733-62c3%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Main.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Main.jpg	(from https://icodrops.com/universal-protocol/)
22:14:18	40506/40506	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:18%20GMT	https://icodrops.com/fidentiax/	C:/My%20Web%20Sites/bounty/fidentiax/index.html	(from https://icodrops.com/ico-stats/)
22:14:18	41592/41592	---M--	200	added ('OK')	image/png	etag:%225b85a5c1-a278%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Problem-And-Solution.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Problem-And-Solution.png	(from https://icodrops.com/universal-protocol/)
22:14:18	29046/29046	---M--	200	added ('OK')	image/png	etag:%225b85a5c1-7176%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Problem-And-Solution-300x257.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Problem-And-Solution-300x257.png	(from https://icodrops.com/universal-protocol/)
22:14:19	29251/29251	---M--	200	added ('OK')	image/png	etag:%225b85a5cd-7243%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Benefits.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Benefits.png	(from https://icodrops.com/universal-protocol/)
22:14:19	15284/15284	---M--	200	added ('OK')	image/png	etag:%225b85a5cd-3bb4%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Benefits-300x300.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Benefits-300x300.png	(from https://icodrops.com/universal-protocol/)
22:14:19	38179/38179	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:19%20GMT	https://icodrops.com/smartmesh/	C:/My%20Web%20Sites/bounty/smartmesh/index.html	(from https://icodrops.com/ico-stats/)
22:14:19	146767/146767	---M--	200	added ('OK')	image/png	etag:%225c7ae059-23d4f%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Team-1.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Team-1.png	(from https://icodrops.com/universal-protocol/)
22:14:19	41287/41287	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:19%20GMT	https://icodrops.com/dmarket/	C:/My%20Web%20Sites/bounty/dmarket/index.html	(from https://icodrops.com/ico-stats/)
22:14:20	58828/58828	---M--	200	added ('OK')	image/png	etag:%225c7ae034-e5cc%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Team-1-300x280.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Team-1-300x280.png	(from https://icodrops.com/universal-protocol/)
22:14:20	137342/137342	---M--	200	added ('OK')	image/png	etag:%225b85a5d3-2187e%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Advisors.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Advisors.png	(from https://icodrops.com/universal-protocol/)
22:14:20	42322/42322	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:20%20GMT	https://icodrops.com/simple-token/	C:/My%20Web%20Sites/bounty/simple-token/index.html	(from https://icodrops.com/ico-stats/)
22:14:20	13086/13086	---M--	200	added ('OK')	image/png	etag:%225b85a5d3-331e%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Advisors-300x145.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Advisors-300x145.png	(from https://icodrops.com/universal-protocol/)
22:14:20	42724/42724	---M--	200	added ('OK')	image/png	etag:%225c7ae031-a6e4%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Partners.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Partners.png	(from https://icodrops.com/universal-protocol/)
22:14:20	15928/15928	---M--	200	added ('OK')	image/png	etag:%225c7ae032-3e38%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Partners-300x247.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Partners-300x247.png	(from https://icodrops.com/universal-protocol/)
22:14:21	4347/4347	---M--	200	added ('OK')	image/png	etag:%225b85a5c7-10fb%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Investors.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Investors.png	(from https://icodrops.com/universal-protocol/)
22:14:21	41199/41199	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:21%20GMT	https://icodrops.com/vezt/	C:/My%20Web%20Sites/bounty/vezt/index.html	(from https://icodrops.com/ico-stats/)
22:14:21	5623/5623	---M--	200	added ('OK')	image/png	etag:%225b85a5c7-15f7%22	https://icodrops.com/wp-content/uploads/2018/08/Universal-Protocol-Investors-300x81.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/08/Universal-Protocol-Investors-300x81.png	(from https://icodrops.com/universal-protocol/)
22:14:21	2665/2665	---M--	200	added ('OK')	image/png	etag:%225c141ce2-a69%22	https://icodrops.com/wp-content/uploads/2018/12/Electus-Logo-150x150.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/12/Electus-Logo-150x150.png	(from https://icodrops.com/universal-protocol/)
22:14:22	40014/40014	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:22%20GMT	https://icodrops.com/crypto20/	C:/My%20Web%20Sites/bounty/crypto20/index.html	(from https://icodrops.com/ico-stats/)
22:14:22	3059/3059	---M--	200	added ('OK')	image/jpeg	etag:%225b97aa99-bf3%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Logo.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Logo.jpg	(from https://icodrops.com/contentos/)
22:14:22	41955/41955	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:22%20GMT	https://icodrops.com/sense/	C:/My%20Web%20Sites/bounty/sense/index.html	(from https://icodrops.com/ico-stats/)
22:14:22	23691/23691	---M--	200	added ('OK')	image/png	etag:%225b97c7fc-5c8b%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Info.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Info.png	(from https://icodrops.com/contentos/)
22:14:22	10159/10159	---M--	200	added ('OK')	image/png	etag:%225b97c7fc-27af%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Info-300x137.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Info-300x137.png	(from https://icodrops.com/contentos/)
22:14:23	78303/78303	---M--	200	added ('OK')	image/png	etag:%225b97c801-131df%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Ecosystem.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Ecosystem.png	(from https://icodrops.com/contentos/)
22:14:23	24595/24595	---M--	200	added ('OK')	image/png	etag:%225b97c801-6013%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Ecosystem-300x197.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Ecosystem-300x197.png	(from https://icodrops.com/contentos/)
22:14:23	41317/41317	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:23%20GMT	https://icodrops.com/playkey/	C:/My%20Web%20Sites/bounty/playkey/index.html	(from https://icodrops.com/ico-stats/)
22:14:23	39858/39858	---M--	200	added ('OK')	image/png	etag:%225b97c7e3-9bb2%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Roadmap.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Roadmap.png	(from https://icodrops.com/contentos/)
22:14:23	13288/13288	---M--	200	added ('OK')	image/png	etag:%225b97c7e3-33e8%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Roadmap-300x98.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Roadmap-300x98.png	(from https://icodrops.com/contentos/)
22:14:23	156223/156223	---M--	200	added ('OK')	image/png	etag:%225be1b9b9-2623f%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Team-1.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Team-1.png	(from https://icodrops.com/contentos/)
22:14:24	15677/15677	---M--	200	added ('OK')	image/png	etag:%225be1b9b9-3d3d%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Team-1-300x200.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Team-1-300x200.png	(from https://icodrops.com/contentos/)
22:14:24	39039/39039	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:24%20GMT	https://icodrops.com/lockchain/	C:/My%20Web%20Sites/bounty/lockchain/index.html	(from https://icodrops.com/ico-stats/)
22:14:24	120396/120396	---M--	200	added ('OK')	image/png	etag:%225be1b9cc-1d64c%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Advisors-1.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Advisors-1.png	(from https://icodrops.com/contentos/)
22:14:24	11621/11621	---M--	200	added ('OK')	image/png	etag:%225be1b9cc-2d65%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Advisors-1-300x125.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Advisors-1-300x125.png	(from https://icodrops.com/contentos/)
22:14:24	34045/34045	---M--	200	added ('OK')	image/png	etag:%225be1b9c6-84fd%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Investors-1.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Investors-1.png	(from https://icodrops.com/contentos/)
22:14:25	8687/8687	---M--	200	added ('OK')	image/png	etag:%225be1b9c6-21ef%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Investors-1-300x232.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Investors-1-300x232.png	(from https://icodrops.com/contentos/)
22:14:25	43423/43423	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:25%20GMT	https://icodrops.com/genaro-network/	C:/My%20Web%20Sites/bounty/genaro-network/index.html	(from https://icodrops.com/ico-stats/)
22:14:25	11459/11459	---M--	200	added ('OK')	image/png	etag:%225be1b9c0-2cc3%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Partners.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Partners.png	(from https://icodrops.com/contentos/)
22:14:25	2370/2370	---M--	200	added ('OK')	image/png	etag:%225be1b9c0-942%22	https://icodrops.com/wp-content/uploads/2018/09/Contentos-Partners-300x93.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Contentos-Partners-300x93.png	(from https://icodrops.com/contentos/)
22:14:25	2172/2172	---M--	200	added ('OK')	image/jpeg	etag:%225af17b2c-87c%22	https://icodrops.com/wp-content/uploads/2018/05/IOV-logo-150x150.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/05/IOV-logo-150x150.jpg	(from https://icodrops.com/contentos/)
22:14:26	1839/1839	---M--	200	added ('OK')	image/jpeg	etag:%225ba7df5f-72f%22	https://icodrops.com/wp-content/uploads/2018/09/Mobu-Logo-150x150.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/09/Mobu-Logo-150x150.jpg	(from https://icodrops.com/contentos/)
22:14:26	42063/42063	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:26%20GMT	https://icodrops.com/ethlend/	C:/My%20Web%20Sites/bounty/ethlend/index.html	(from https://icodrops.com/ico-stats/)
22:14:26	38729/38729	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:26%20GMT	https://icodrops.com/presearch/	C:/My%20Web%20Sites/bounty/presearch/index.html	(from https://icodrops.com/ico-stats/)
22:14:26	10778/10778	---M--	200	added ('OK')	image/jpeg	etag:%225affef29-2a1a%22	https://icodrops.com/wp-content/uploads/2018/05/Webloc-logo.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/05/Webloc-logo.jpg	(from https://icodrops.com/webloc-protocol/)
22:14:26	539279/539279	---M--	200	added ('OK')	image/png	etag:%225bd30fbc-83a8f%22	https://icodrops.com/wp-content/uploads/2018/05/weBloc-Front.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/05/weBloc-Front.png	(from https://icodrops.com/webloc-protocol/)
22:14:26	40327/40327	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:26%20GMT	https://icodrops.com/snovio/	C:/My%20Web%20Sites/bounty/snovio/index.html	(from https://icodrops.com/ico-stats/)
22:14:26	46046/46046	---M--	200	added ('OK')	image/jpeg	etag:%225affef98-b3de%22	https://icodrops.com/wp-content/uploads/2018/05/Webloc-Ecosystem.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/05/Webloc-Ecosystem.jpg	(from https://icodrops.com/webloc-protocol/)
22:14:26	12227/12227	---M--	200	added ('OK')	image/jpeg	etag:%225affef98-2fc3%22	https://icodrops.com/wp-content/uploads/2018/05/Webloc-Ecosystem-300x199.jpg	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/05/Webloc-Ecosystem-300x199.jpg	(from https://icodrops.com/webloc-protocol/)
22:14:27	30641/30641	---M--	200	added ('OK')	image/png	etag:%225b3b649a-77b1%22	https://icodrops.com/wp-content/uploads/2018/05/WeBloc-Info.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/05/WeBloc-Info.png	(from https://icodrops.com/webloc-protocol/)
22:14:27	37566/37566	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Mar%202019%2019:14:27%20GMT	https://icodrops.com/game-com/	C:/My%20Web%20Sites/bounty/game-com/index.html	(from https://icodrops.com/ico-stats/)
22:14:27	13964/13964	---M--	200	added ('OK')	image/png	etag:%225b3b649a-368c%22	https://icodrops.com/wp-content/uploads/2018/05/WeBloc-Info-300x285.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/05/WeBloc-Info-300x285.png	(from https://icodrops.com/webloc-protocol/)
22:14:27	22590/22590	---M--	200	added ('OK')	image/png	etag:%225b3b6440-583e%22	https://icodrops.com/wp-content/uploads/2018/05/WeBloc-Token.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/05/WeBloc-Token.png	(from https://icodrops.com/webloc-protocol/)
22:14:27	10868/10868	---M--	200	added ('OK')	image/png	etag:%225b3b6440-2a74%22	https://icodrops.com/wp-content/uploads/2018/05/WeBloc-Token-300x260.png	C:/My%20Web%20Sites/bounty/wp-content/uploads/2018/05/WeBloc-Token-300x260.png	(from https://icodrops.com/webloc-protocol/)
